Main Category,Tags,Image Title,Image URL,Prompt Text
Cinematic & Artistic,"Artistic, Cinematic, Surreal, Portrait, Water, Detail, Nature",Ethereal Ocean Metamorphosis,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Ethereal%20Ocean%20Metamorphosis.webp,"A hyper-realistic, 8k, cinematic, mid-shot photograph captured with a 35mm lens from a slightly low angle, featuring the person figure, ""uploaded face as reference"", floating mid-air from the waist up. His lower body is dissolving into a dynamic, swirling stream of highly detailed ocean water, sea foam, and countless glistening droplets. The character, wearing a beautiful pajamas, holds a smooth, white spiraled seashell delicately between his fingers, looking down at it contemplatively. The stream of water emanates from his waist and curves gracefully downwards towards a wet, dark sandy beach covered in tide patterns that occupies the lower half of the frame. The upper half features a misty, overcast coastal sky. The scene is bathed in soft, diffused coastal light, creating a cool, ethereal glow, with subtle rim lighting catching the water spray. A shallow depth of field blurs the distant waves and the foreground sand textures, enhancing the sense of depth and magical realism. The composition uses the rule of thirds, placing the character slightly off-center. Highly detailed textures on the wet fabric, water droplets, and the seashell. 2:3r."
Funny 😂,"Men, Artistic, Cinematic, Surreal, Portrait, Nature, Detail, Romantic",The Paper Aviator,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Paper%20Aviator.webp,"A hyper-realistic, 8k, cinematic, surreal aerial view captured with a wide-angle lens, looking down at a breathtaking range of snow-capped mountains and a winding river valley below. Dominating the center of the frame is a colossal, folded white paper airplane gliding smoothly through the air. Seated casually on the spine of the paper plane is a person smiling to the camera, ""uploaded face as strict reference"", wearing a brown leather outfit and wind-blown scarf, holding a vintage compass, looking out at the horizon with an adventurous smile. The paper plane exhibits realistic paper textures, slight creases, and interacts with the sunlight. The landscape below is crisp and detailed, bathed in the warm, golden light of sunrise, casting long shadows across the mountains. The composition emphasizes the contrast between the fragile paper object and the massive, rugged terrain. High-fidelity textures, photorealistic, 2:3r."
Cinematic & Artistic,"Women, Artistic, Cinematic, Surreal, Portrait, Nature, Romantic",Sakura Petal Metamorphosis,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Sakura%20Petal%20Metamorphosis.webp,"A hyper-realistic, 8k, cinematic, mid-shot photograph captured with a 35mm lens from a slightly low angle, featuring the male figure, ""uploaded face as reference"", floating mid-air from the waist up. His lower body is dissolving into a dynamic, swirling tornado of soft pink cherry blossom petals and floral debris. The character, wearing a soft pastel pink long-sleeved crewneck shirt with a small chest pocket, holds a single, perfect blooming sakura flower delicately by its stem, looking at it with a gentle expression. The stream of petals emanates from his waist and drifts downwards towards a lush green park lawn. The background features blurred blooming cherry trees and soft spring sunlight filtering through branches. The scene is bathed in warm, romantic pastel lighting, creating a dreamy aesthetic. A shallow depth of field blurs the floating petals in the extreme foreground and the park background. Highly detailed textures on the fabric, petals, and stamens of the flower. 2:3r."
Funny 😂,"Men, Surreal, Artistic, Cinematic, Detail, Creative, Portrait, Indoor",The Giant Sneaker Challenge,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Giant%20Sneaker%20Challenge.webp,"A hyper-realistic, 8k, photorealistic, cinematic low-angle wide-shot captures an impossibly giant vintage canvas sneaker (like a worn  Nike Air Force 1) dominating a sun-drenched, bohemian bedroom. The sneaker is colossal, standing diagonally across the room, its rubber toe cap touching the wardrobe and the heel near the bed. It exhibits incredibly detailed worn canvas texture, frayed stitching, dirt scuffs on the rubber sole, and massive thick shoelaces. The person, ""uploaded face as reference"", wearing the casual light brown t-shirt and matching pants, kneels on the floor at the base of the shoe, struggling with both hands to tie one of the enormous laces, looking determined and small. The bedroom features potted plants, posters on painted walls, and an unmade bed. Warm afternoon light streams from a window, casting distinct shadows. Shallow depth of field, sharp focus on the person and the shoe's eyelets. Highly detailed textures. 2:3r"
Funny 😂,"Woman, Surreal, Artistic, Cinematic, Food, Detail, Portrait, Indoor",The Great Pancake Tower,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Great%20Pancake%20Tower.webp,"A hyper-realistic, 8k, photorealistic, cinematic low-angle wide-shot captures an impossibly very giant stack of fluffy buttermilk pancakes standing vertically on a wooden dining table in a sun-drenched, rustic dining room. The stack is colossal, reaching near the chandelier, exhibiting incredibly detailed textures of golden-brown porous batter, crispy edges, and thick amber maple syrup glistening as it cascades down the sides from a massive melting pat of butter on top. The person, ""uploaded face as reference"", wearing the casual pajamas, looking up in wonder at the towering breakfast. The background features a wooden table, chairs, and a window with sheer curtains. Volumetric, warm golden hour lighting streams in, casting long, soft shadows. Shallow depth of field, sharp focus on the person and the dripping syrup texture. Highly detailed textures throughout. 2:3r."
Cinematic & Artistic,"Men,Surreal, Cinematic, Artistic, Portrait, Travel",The Sands of Time,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Sands%20of%20Time.webp,"A hyper-realistic, 8k, cinematic, mid-shot photograph captured with a 35mm lens from a slightly low angle, featuring the male figure, ""uploaded face as strict reference"", floating mid-air from the waist up. His lower body is dissolving into a dynamic, flowing stream of fine golden sand grains and shimmering dust motes. The character, wearing a warm camel-beige long-sleeved crewneck shirt with a small chest pocket, holds a smooth, translucent amber stone delicately between his thumb and index finger, catching the sunlight through it. The stream of sand emanates from his waist and cascades gracefully downwards towards rolling desert dunes in the lower frame. The upper half features a clear, vibrant blue sky with a blazing sun. The scene is bathed in harsh, directional golden hour light, casting sharp shadows and highlighting the texture of the sand grains. A shallow depth of field blurs the horizon and the foreground sand particles. far camels in the background. Highly detailed textures on the fabric and the flowing sand. 2:3r"
Funny 😂,"Women, Surreal, Cinematic, Artistic, Nature, Moody",The Mushroom Shelter,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Mushroom%20Shelter.webp,"A surreal macro photograph featuring a miniature person with ""uploaded face as strict reference"" seeking shelter under the canopy of a colossal, red-capped fly agaric mushroom during a heavy rainstorm. He sits huddled near the mushroom's thick, white-stalked base, warming his hands over a tiny fire made from matchsticks. wearing a heavy wool grey coat, dark jeans, and boots, looking at the fire with a relieved expression. The background is a blurred, deep green forest floor, with massive raindrops falling and splashing around him, creating a misty, atmospheric vibe. The lighting is moody and cinematic, with the warm orange glow of the tiny fire illuminating his face and the underside of the mushroom gills, contrasting with the cold blue tones of the rainy forest. High-fidelity textures on the moss, the mushroom skin, and the rain droplets. 8k resolution, photorealistic composition, 2:3r."
Fantasy & Anime,"Fantasy, Cinematic, Detail, Creative, Portrait, Dark",Dominique Flamingo,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Dominique%20Flamingo.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation. He has a massive, extremely muscular body with defined pectoral and abdominal muscles and thick neck veins. He is wearing his iconic oversized bright pink feather mantle and a white open-front shirt with black polka dots. He has short, spiky blonde hair and is wearing signature thin silver-framed sunglasses with Dark red lenses. He has a wide, sinister, charismatic grin. The lighting is bright and dramatic, showing skin pores, sweat, and fine feather textures. Photorealistic, masterpiece, high-detail skin texture, 8k resolution, unreal engine 5 render.""
​Key Elements for Accuracy: rubbery facial features and that specific wide smile.
The Physique: Using terms like ""hyper-masculine"" or ""defined pectoral muscles"" is necessary because is often depicted as much more ""shredded"" than the average person.
​The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Creative, Portrait, Dark",Dominique Flamingo 3D,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Dominique%20Flamingo%203D.webp,"A hyper-realistic, 8K cinematic close-up of the same person the reference image, STRICT facial identity preservation. He has a massive, extremely muscular body with defined pectoral and abdominal muscles and thick neck veins. He is wearing his iconic oversized bright pink feather mantle and a white open-front shirt with black polka dots. He has short, spiky blonde hair and is wearing signature thin silver-framed sunglasses with glowing red lenses. He has a wide, sinister, charismatic grin. The lighting is bright and dramatic, showing skin pores, sweat, and fine feather textures. Photorealistic, masterpiece, high-detail skin texture, 3D render style, 8k resolution, unreal engine 5 render.""
Key Elements for Accuracy: rubbery facial features and that specific wide smile.
​The Physique: Using terms like ""hyper-masculine"" or ""defined pectoral muscles"" is necessary because is often depicted as much more ""shredded"" than the average person.
​The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 Ratio"
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Portrait, Adventure, Action, Creative",Legendary Pirate Captain,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Legendary%20Pirate%20Captain.webp,"A hyper-realistic, 8K cinematic of the person in the ""uploaded face as reference"", STRICT facial identity preservation. as a whitebeard, he features his iconic massive, upward-curving white crescent-shaped mustache with realistic hair texture. He is looking forward with an intense, aggressive, and menacing glare. a short dark beard/goatee, and he is tightly clenching a lit cigar between his teeth with smoke faintly rising. He is wearing a weathered black bandana and a heavy, imposing body size with incredibly broad shoulders, a thick neck, and a rigid, commanding body pose. textured crimson captain's coat draped over his scarred, muscular chest. His skin is deeply lined with cinematic detail, showing pores, sun damage, and intensity. The background is the deck of a wooden pirate ship on a clear blue ocean under bright, natural daylight. Shot on 35mm lens, f/1.8, cinematic lighting, incredibly detailed, masterwork quality.
​Key Elements for Success:
​The Subject: Naming the specific actor helps the AI anchor the facial structure and ""weathered"" look.
​Mustache Description: It's vital to describe the mustache as ""crescent-shaped"" and ""upward-curving"" so the AI doesn't just give him a standard beard.
​Texture Keywords: Using ""weathered,"" ""deeply lined,"" and ""pores"" forces the AI to avoid the ""plastic"" look common in lower-quality generations.
​Lighting & Lens: ""f/1.8"" and ""natural daylight"" ensure that crisp focus on the face with a realistic soft blur on the background (bokeh). 2:3 Ratio."
Fantasy & Anime,"Men, Action, Cinematic, Portrait, Detail, Dark, Adventure, Creative",Hardboiled Marine Commander,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Hardboiled%20Marine%20Commander.webp,"A hyper-realistic, 8k cinematic close-up portrait, of the person in the ""uploaded face as reference"", STRICT facial identity preservation. He has a rugged, weathered face with deep wrinkles and a a short dark beard/goatee, and he is tightly clenching a lit cigar between his teeth with smoke faintly rising. He is wearing a high-collared white Marine officer's coat with gold epaulettes over a dark red floral Hawaiian shirt. On his head is a dirty, weathered white baseball cap with a green patch that says 'MARINE' in bold navy blue letters. looking forward with an intense, aggressive, and menacing glare. He is of a very large, imposing body size with incredibly broad shoulders, a thick neck, and a rigid, commanding body pose. His facial features are rugged, featuring deep, harsh expression lines, a prominent square jaw, a short dark.
The lighting is the golden hour of a sunset over the ocean, creating warm highlights on his skin. Extremely detailed skin texture, pores, and stubble. Photorealistic, shot on 35mm lens, f/1.8, Unreal Engine 5 render style, masterpiece quality.""
​Key Prompting Elements Used:
​Subject: Specifically naming the actor helps the AI blend the facial features with the iconic outfit.
​Atmosphere: ""Golden hour"" and ""sunset"" are crucial for that specific warm, orange glow seen in your image.
​Texture Keywords: Terms like ""weathered,"" ""pores,"" ""stubble,"" and ""rugged"" tell the AI to avoid the ""plastic"" look often found in lower-quality generations.
Technical Specs: Using ""8k,"" ""35mm lens,"" and ""Unreal Engine 5"" pushes the model toward a cinematic, high-fidelity output. Aspect Ratio: ar 2:3"
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Portrait, Adventure, Creative, Nature",Stoic Island Admiral,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Stoic%20Island%20Admiral.webp,"A hyper-realistic 8K cinematic close-up portrait of the person in the ""uploaded face as reference"", STRICT facial identity preservation. a tall, athletic man with a calm, stoic expression. He has thick, neck long, voluminous black curly hair framing his face and a thin, groomed mustache and soul patch. He is wearing a blue denim bandana tied around his head, round sunglasses with wire frames. Over his shoulders, he wears a dark olive-green overcoat draped loosely like a cape, featuring light rectangular button accents. Underneath the coat, he is dressed in a loose-fitting, long-sleeved white V-neck shirt with a ruffled, flared bottom hem, paired with a dark purple ascot tied loosely around his collar. He is wearing dark . The background is a soft-focus tropical island with lush green palm trees and bright sunlight. The lighting is golden hour cinematic, with realistic skin textures, fine pores, and a slight glint on the glasses. Shot on 35mm lens, f/1.8, incredibly detailed, masterpiece quality.""
​Key Elements Explained:
​The Character: This is a realistic interpretation of a former Marine admiral of a pirates anim. Using descriptive terms like ""stoic expression"" and ""voluminous curly hair"" helps the AI more than just using the name.
​Textures: Mentioning ""denim bandana,"" ""gold-rimmed glasses,"" and ""burgundy faux-fur"" ensures the AI renders the different materials correctly rather than making them look like flat plastic.
​Lighting & Lens: Specifying ""35mm lens"" and ""f/1.8"" creates that professional depth of field where the background is blurry (bokeh) but the face is sharp. 2:3 ar."
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Portrait, Adventure, Creative, Nature",Fleet Admiral Portrait,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Fleet%20Admiral%20Portrait.webp,"Hyper-realistic 8K cinematic portrait of the person in the ""uploaded face as reference"", STRICT facial identity preservation, He has a massive, perfectly spherical black afro and a long, braided black goatee. He is wearing a highly detailed white Marine Fleet Admiral coat with gold-fringed epaulettes draped over his shoulders, over a blue floral Hawaiian shirt. He wears small, round silver-rimmed glasses and maintains a stern, commanding expression. He is seated on an ornate, gold-trimmed leather throne against a ligh dark wood-paneled background. Soft, dramatic studio lighting, extreme detail on skin texture, fabric weave, and hair, masterpiece quality, photorealistic.
​Key Elements for Success, keep these details in mind to maintain the vibe:
​The Likeness: Mentioning ""weathered features"" or ""rugged complexion"" helps get that specific tough-guy texture seen in the image.
​The Contrast: The mix of the formal ""Marine"" coat with the casual ""Hawaiian shirt"" is a signature character detail that makes the image pop.
​The Lighting: ""Rembrandt lighting"" or ""Cinematic studio lighting"" will help replicate the depth and shadows on his face."
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Portrait, Adventure, Creative, Nature",Golden Throne Admiral,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Golden%20Throne%20Admiral.webp,"Cinematic 8K photorealistic close-up portrait of the person in the ""uploaded photo'', STRICT facial identity preservation. with tanned,  short curly black hair, and a thin goatee. He is wearing iconic orange-tinted aviator sunglasses with thin gold frames. He is dressed in a high-collared white marine officer coat over a yellow pinstriped suit. He sits regally on an ornate, filigree-carved gold throne. High-end film grain, hyper-realistic skin textures, pores and wrinkles visible, soft natural lighting, shallow depth of field, masterpiece, intricate detail, 8k resolution, shot on 35mm lens.""
​Key Elements Breakdown:
​Character Likeness: helps the AI pull from the established color palette (yellow/white) and facial structure.
​The Lighting: ""Soft natural lighting"" prevents the image from looking too ""cartoony"" or plastic, giving it that grounded, cinematic feel.
​Texture Details: Specifying ""pores and wrinkles"" and ""weathered skin"" is what pushes a render into the territory of photorealism.
Camera Metadata: Phrases like ""shot on 35mm lens"" or ""shallow depth of field"" tell the AI to blur the background slightly, making the subject pop just like in high-budget filmmaking. 2:3 ar."
Fantasy & Anime,"Men, Fantasy, Cinematic, Detail, Portrait, Adventure, Creative, Nature",Smoke Hunter Commander,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Smoke%20Hunter%20Commander.webp,"A photorealistic 8K cinematic, of the person in the ""uploaded photo'', STRICT facial identity preservation. muscular man with short, slicked-back silver hair and heavy facial stubble. thick neck, He has an intense, aggressive expression with a prominent jagged scar running vertically over his right eye. He is clenching two thick cigars in his teeth, exhaling a massive, billowing cloud of dense white smoke that swirls around him. He wears a dark, tattered, high-collared tactical jacket. He is wearing a thick, heavy white overcoat worn completely open, with no shirt underneath. The coat features dark teal-green fur lining along the wide, oversized collar and the sleeve cuffs, along with dark blue interior trim.  The shoulders are adorned with prominent gold fringed epaulettes. On the left side of the coat's chest, three large brown cigars are securely strapped in a row. He is wearing dark navy-blue trousers fastened with a thick brown leather belt and a large. The background is green island at the beach. Ultra-detailed skin textures, pores, and sweat; dramatic, moody lighting with high contrast; 8K resolution, IMAX film quality.
​Key Elements Included:
​The Likeness: It captures the ""the White Hunter is a Marine officer"" aesthetic, focusing on the silver hair and the iconic double-cigar look.
​The Quality: Uses ""photorealistic 8K"" to ensure the AI prioritizes high-fidelity textures.
Atmosphere: Mentions the industrial ""green vat"" background and the specific way the smoke interacts with the lighting. 2:3 ar."
Cinematic & Artistic,"Men, Cinematic, Action, Studio, Portrait, Vehicles, Professional",[Your Name] Wick,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/[Your%20Name]%20Wick.webp,"Cinematic 8K photorealistic, full-body shot of uploaded face as reference wearing a fitted black suit, black shirt, and tie, holding a pistol by his side with visible facial cuts and blood, and blood drops in the ground. A muscular brown Pitbull sits attentively in front of his feet. Behind them stands a classic black 1969 Mustang muscle car positioned horizontally. The environment is a high-key white studio void with low-lying atmospheric fog blending into the floor. Bold black typography ""LibPrompt WICK"" is centered above. High-contrast lighting, 8k resolution, photorealistic Octane render, sharp focus, minimalist action movie poster aesthetic. 8k resolution, shot on 35mm lens. 2:3 ar."
Cinematic & Artistic,"Men, Cinematic, Action, Studio, Portrait, Vehicles, Professional",Urban Chaos Double Exposure,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Urban%20Chaos%20Double%20Exposure.webp,"A photorealistic 8K cinematic, full-body shot of the person in the ""uploaded photo'', STRICT facial identity preservation, with a dramatic, gritty, featuring a dominant close-up of a person's upper body and head overlaid onto a dark, rainy NEW YORK city street scene. The upper two-thirds of the frame present a slightly low-angle shot of the person, with dark, wet hair and a beard, wearing a dark suit jacket over a white shirt and dark tie. Their expression is intense and grim, with subtle blood streaks on the forehead and cheek. The lighting on the person is high-contrast and moody, characterized by a strong teal/cyan key light from the upper right, casting deep shadows and creating a warm, sickly yellow-green highlight on the skin, complemented by subtle rim lighting on the left side of their hair and shoulder. The person holds a Silver AMT Auto Mag III pistol. in their right hand, pointed downwards. The lower third of the image, seamlessly blended into the person's chest and waist area, depicts a dark, rainy city street at night. A classic black Mustang muscle car is engulfed in hyper-realistic, bright orange and yellow flames, acting as a primary light source for this lower scene. A silhouetted figure stands next to the burning car, looking into it. Blurred city lights and neon signs create bokeh in the background, visible through the heavy rain streaks that extend upwards into the composite. The overall effect is a double exposure, with the intense figure superimposed over the chaotic, burning street scene, emphasizing highly detailed textures, volumetric lighting from the rain and fire, and a dark, moody atmosphere. For the main character, use uploaded face as reference. 2:3 ar."
Cinematic & Artistic,"Men, Cinematic, Action, Studio, Portrait, Vehicles, Professional",Neon Noir Convergence,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Neon%20Noir%20Convergence.webp,"A photorealistic 8K cinematic, full-body shot of the person in the ""uploaded photo'', STRICT facial identity preservation, the person walking forward on wet, reflective asphalt. He wears a tailored black suit, dark shirt, and tie whipping dramatically in the wind, holding and aiming with Silver AMT Auto Mag III pistol to the camera. The scene is bathed in moody, atmospheric teal and cyan lighting with volumetric fog and scattered orange sparks. High-contrast neo-noir aesthetic, 85mm focal length, sharp focus, 8k resolution, raytraced reflections, subsurface scattering, action movie style. 2:3 ar."
Cinematic & Artistic,"Men, Cinematic, Action, Studio, Portrait, Vehicles, Professional",Tactical Pursuit,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Tactical%20Pursuit.webp,"A hyper-realistic, 8k cinematic shot captures a person in a dynamic medium shot, framed from a slightly low angle, looking through the scope of a highly detailed, modern tactical rifle. The character, with dark hair, is intensely focused, aiming the rifle directly forward to the cameracenter, with their left hand gripping the foregrip and right hand on the pistol grip, uploaded face as strick reference., wearing a dark suit jacket over a white shirt and dark tie. The rifle itself is a prominent feature, showcasing intricate metallic textures with warm, golden-orange highlights on its body, scope, and muzzle brake, contrasting against its dark frame. The scene is enveloped in dramatic, volumetric cinematic lighting, dominated by a cool blue and teal ambient glow that illuminates falling particles, resembling snow or dust, creating a palpable atmosphere. The background and foreground are intentionally blurred with a shallow depth of field, revealing textured, uneven surfaces that appear to be snow-covered ground or icy terrain, adding to the cold and rugged environment. The overall composition is intense and action-oriented, with highly detailed textures visible on the character's dark attire and the rifle, emphasizing a gritty, high-stakes moment. 2:3 ar."
Men's Haircuts,"Men, Hair, Studio, Detail, Professional, Creative, Aesthetic",Hairstyle Transformation Grid,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Hairstyle%20Transformation%20Grid.webp,"Analyze the single image I upload. First, visually assess my facial structure and hair characteristics based only on what is visible in the image. Identify my face shape using jawline, cheekbone width, and forehead proportions. Identify my apparent hair density, texture, length, natural volume, and visible curl or straight pattern. Based on this visual analysis, recommend haircut styles for three different scenarios: Professional or work environment University or college School or teenager For each scenario, suggest four haircut options. Generate a vertical 2:3 image grid in a 4x4 layout, showing realistic hairstyle variations applied directly to my face. Each image in the grid must: Preserve my exact facial identity, skin tone, facial proportions, and expression Show a different haircut variation that matches the recommended styles Maintain realistic hair texture, volume, and proportions Use natural lighting with realistic hair movement Avoid exaggerated or artificial AI artifacts."
Fantasy & Anime,"Men, Cinematic, Portrait , Luxury, Moody, Dark ",The Midnight Guardian,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Midnight%20Guardian.webp,"ultra-realistic, 16K HD cinematic portrait of the person in the ""uploaded photo'', STRICT facial identity preservation, beard, and sharp hairstyle. He is sitting confidently in an all-black luxury suit and black shirt, wearing dark black sunglasses. One hand is raised near his face, prominently displaying a high-end gold watch Directly behind him stands a massive, powerful black wolf with glowing red eyes and sharp bared teeth in a fierce snarl, appearing as a protective guardian. The atmosphere is dark, dramatic, and mysterious with moody cinematic lighting that highlights the man's facial structure and the texture of the wolf's fur. No text, high detail, sharp focus, 16k resolution, 2:3 ar."
Lifestyle & Hobbies,"Gym, Fitness, Portrait, Cinematic, Water, Detail, Studio",Peak Performance Athletics,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Peak%20Performance%20Athletics.webp,"A hyper-realistic, 8k, full-body shot of a highly muscular male athlete captured from a low-angle perspective, positioned in a dynamic crouching pose within a dark, moody gym environment. The subject is shirtless, with the person in the ""uploaded face as reference"", STRICT facial identity preservation, intensely focused and leaning forward, with his right hand pressed firmly onto a wet, reflective floor and his left hand resting on his left knee. His entire upper body, including his dark, wet hair, is drenched in water, with numerous highly detailed droplets cascading and spraying, creating a sense of intense exertion and motion. Prominent veins are visible on his arms and shoulders, emphasizing his sculpted physique. He is dressed in black athletic pants and black lace-up combat boots. The scene is illuminated by dramatic cinematic lighting, featuring a strong key light from the front-right that creates brilliant highlights on his glistening skin and muscles, complemented by subtle rim lighting on his left side. The background is rendered with a shallow depth of field, softly blurred to reveal hints of gym equipment and distant, elongated fluorescent strip lights, which contribute to the volumetric lighting and intense atmosphere. The wet floor reflects the subject and the falling water droplets, enhancing the highly detailed texture and overall realism of the scene. 2:3 ar.
​The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image."
Lifestyle & Hobbies,"Travel, Nature, Fitness, Portrait, Cinematic, Summer, Sunset",Golden Hour Fitness,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Golden%20Hour%20Fitness.webp,"A hyper-realistic, 8k, Full-body shot of the person in the ""uploaded face as reference"", STRICT facial identity preservation, shirtless with defined abs, wearing white shorts and dark sandals, leaning against a rustic stone wall while drinking from a shaker bottle containing pink liquid. The setting is Santorini, Greece, featuring iconic whitewashed buildings and blue-domed churches in the background. Golden hour lighting casts strong, directional shadows across the subject's torso and the textured wall. Photorealistic 8k render, sharp focus, warm color palette, cinematic composition, depth of field blurring the distant architecture, 2:3 ar.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image."
Funny 😂,"3D, Portrait, Creative, Food, Studio, Cinematic, Aesthetic",The Giant Snack Throne,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/The%20Giant%20Snack%20Throne.webp,"A hyper-realistic, 8k, highly detailed studio shot captured with a wide-angle lens from a slightly high-angle perspective, depicting a person sitting cross-legged on the edge of a colossal, open Pringles Red Original can. The person in the ""uploaded face as reference"", STRICT facial identity preservation, wears transparent sunglasses, and beautiful trendy social media outfits , leaning against a stack of giant, perfectly curved potato chips that tower behind them. The iconic ""Mr. P"" logo is visible on the matte finish of the cardboard tube. The salty, powdery texture of the chips and the metallic interior of the can are incredibly sharp. The composition highlights the fun, snack-time scale. Cinematic lighting creates soft shadows between the chips, set against a seamless, vibrant red background to match the brand aesthetic. 2:3r. The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image."
Funny 😂,"Surreal, Nature, Creative, Portrait, Cinematic, Fun",Chicken or the egg,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Chicken%20or%20the%20egg.webp,"A hyper-realistic, 8k, highly detailed wide shot of the ""uploaded face as reference"", STRICT facial identity preservation, the person gaze soft and slightly curious, emerges from a large, cracked ceramic eggshell that is positioned in the foreground of a sun-drenched, rural setting. She wears a light-colored, textured sweater, and a delicate necklace adorns her neck. To the left, a vibrant, detailed rooster stands prominently, its comb a fiery red, its plumage rich in browns and coppers, creating a striking contrast in focus and proximity. The ground beneath them is textured with soil, small pebbles, and hints of green grass, with a few smaller eggs scattered around. The lighting is bright and golden, characteristic of the late afternoon or early morning sun, casting a gentle glow and creating a shallow depth of field that artfully blurs the background into soft, diffused greens and yellows, lending a dreamlike, almost surreal quality to the scene. The overall mood is one of gentle surprise, innocent wonder, and a touch of playful fantasy, rendered in a photorealistic style with soft edges and luminous colors. The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image."
Funny 😂,"Surreal, Nature, Creative, Portrait, Cinematic, fnn",Cracked Egg Portait,https://raw.githubusercontent.com/Athena-Neferpitou/1awelapp-tsiwrat/main/tsiwrat/Cracked%20Egg%20Portait.webp,"A hyper-realistic, 8k, highly detailed wide shot of the ""uploaded face as reference"", STRICT facial identity preservation, having light beautiful make up, wearing a soft yellow hijab and matching sweater is playfully perched inside a large, cracked white eggshell prop, holding the top half above her head, her smile gentle and radiant. The scene is bathed in a bright, diffused, studio lighting that emphasizes the pastel color palette. The background is a whimsical, pastel-toned set designed to evoke a spring or Easter theme, featuring a mint green archway, fluffy white cloud cutouts, and a decorative daisy flower. The overall color scheme is dominated by soft yellows, creams, and hints of mint green, creating a light, airy, and cheerful mood. The composition is centered on the woman, with the eggshell acting as a natural framing element. The style is a soft, almost dreamy, conceptual portrait photography with a focus on pastel aesthetics and playful props.
The Textures: Words like ""skin pores,"" ""fine feather textures,"" and ""8K"" push the AI to move away from a ""cartoony"" look and toward the gritty realism seen in your image. 2:3 ar."
